2026-02-10 09:08:38.035 [main] DEBUG org.jboss.logging - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
2026-02-10 09:08:38.048 [main] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2026-02-10 09:08:38.050 [main] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2026-02-10 09:08:38.064 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.1.7.Final
2026-02-10 09:34:46.284 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property numPaginaFin
2026-02-10 09:34:46.284 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(articulo), mappingColumn=numPaginaInicio, insertable=true, updatable=true, unique=false}
2026-02-10 09:34:46.284 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property numPaginaInicio with lazy=false
2026-02-10 09:34:46.285 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [modelos.Articulo:numPaginaInicio]
2026-02-10 09:34:46.285 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for numPaginaInicio
2026-02-10 09:34:46.285 [main] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: articulo.numPaginaInicio
2026-02-10 09:34:46.285 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property numPaginaInicio
2026-02-10 09:34:46.285 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: JoinColumn{logicalColumnName='idRevista', referencedColumn='', mappedBy=''}
2026-02-10 09:34:46.286 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(articulo), mappingColumn=revista, insertable=true, updatable=true, unique=false}
2026-02-10 09:34:46.291 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property revista
2026-02-10 09:34:46.291 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(articulo), mappingColumn=titulo, insertable=true, updatable=true, unique=false}
2026-02-10 09:34:46.291 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property titulo with lazy=false
2026-02-10 09:34:46.291 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [modelos.Articulo:titulo]
2026-02-10 09:34:46.291 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for titulo
2026-02-10 09:34:46.291 [main] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: articulo.titulo
2026-02-10 09:34:46.291 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property titulo
2026-02-10 09:34:46.298 [main] DEBUG org.hibernate.cfg.annotations.EntityBinder - Binding entity from annotated class: modelos.Autor
2026-02-10 09:34:46.298 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2026-02-10 09:34:46.298 [main] DEBUG org.hibernate.cfg.annotations.EntityBinder - Import with entity name Autor
2026-02-10 09:34:46.298 [main] DEBUG org.hibernate.cfg.annotations.EntityBinder - Bind entity modelos.Autor on table autor
2026-02-10 09:34:46.299 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(autor), mappingColumn=dni, insertable=true, updatable=true, unique=false}
2026-02-10 09:34:46.300 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - Not known whether passed class name [modelos.Autor] is safe
2026-02-10 09:34:46.300 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : modelos.Autor
2026-02-10 09:34:46.300 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property dni with lazy=false
2026-02-10 09:34:46.300 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [modelos.Autor:dni]
2026-02-10 09:34:46.300 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for dni
2026-02-10 09:34:46.300 [main] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: autor.dni
2026-02-10 09:34:46.300 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property dni
2026-02-10 09:34:46.301 [main] DEBUG org.hibernate.cfg.BinderHelper - #makeIdGenerator(BasicValue([Column(dni)]), dni, assigned, , ...)
2026-02-10 09:34:46.301 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(autor), mappingColumn=articulos_ORDER, insertable=true, updatable=true, unique=false}
2026-02-10 09:34:46.301 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(autor), mappingColumn=element, insertable=true, updatable=true, unique=false}
2026-02-10 09:34:46.302 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(autor), mappingColumn=articulos_KEY, insertable=true, updatable=true, unique=false}
2026-02-10 09:34:46.302 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: JoinColumn{logicalColumnName='articulos_KEY', referencedColumn='null', mappedBy='null'}
2026-02-10 09:34:46.302 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='autores'}
2026-02-10 09:34:46.302 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='autores'}
2026-02-10 09:34:46.302 [main] DEBUG org.hibernate.cfg.annotations.CollectionBinder - Collection role: modelos.Autor.articulos
2026-02-10 09:34:46.303 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property articulos
2026-02-10 09:34:46.303 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(autor), mappingColumn=email, insertable=true, updatable=true, unique=false}
2026-02-10 09:34:46.303 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property email with lazy=false
2026-02-10 09:34:46.303 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [modelos.Autor:email]
2026-02-10 09:34:46.304 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for email
2026-02-10 09:34:46.304 [main] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: autor.email
2026-02-10 09:34:46.304 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property email
2026-02-10 09:34:46.304 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(autor), mappingColumn=nombre, insertable=true, updatable=true, unique=false}
2026-02-10 09:34:46.304 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property nombre with lazy=false
2026-02-10 09:34:46.304 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [modelos.Autor:nombre]
2026-02-10 09:34:46.304 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for nombre
2026-02-10 09:34:46.304 [main] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: autor.nombre
2026-02-10 09:34:46.304 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property nombre
2026-02-10 09:34:46.305 [main] DEBUG org.hibernate.cfg.annotations.EntityBinder - Binding entity from annotated class: modelos.Revista
2026-02-10 09:34:46.305 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2026-02-10 09:34:46.306 [main] DEBUG org.hibernate.cfg.annotations.EntityBinder - Import with entity name Revista
2026-02-10 09:34:46.306 [main] DEBUG org.hibernate.cfg.annotations.EntityBinder - Bind entity modelos.Revista on table revista
2026-02-10 09:34:46.308 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(revista), mappingColumn=idRevista, insertable=true, updatable=true, unique=false}
2026-02-10 09:34:46.308 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - Not known whether passed class name [modelos.Revista] is safe
2026-02-10 09:34:46.308 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : modelos.Revista
2026-02-10 09:34:46.308 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property idRevista with lazy=false
2026-02-10 09:34:46.308 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [modelos.Revista:idRevista]
2026-02-10 09:34:46.308 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for idRevista
2026-02-10 09:34:46.308 [main] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: revista.idRevista
2026-02-10 09:34:46.308 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property idRevista
2026-02-10 09:34:46.308 [main] DEBUG org.hibernate.cfg.BinderHelper - #makeIdGenerator(BasicValue([Column(idRevista)]), idRevista, identity, , ...)
2026-02-10 09:34:46.309 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='revista'}
2026-02-10 09:34:46.309 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(revista), mappingColumn=articulos, insertable=true, updatable=true, unique=false}
2026-02-10 09:34:46.309 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(revista), mappingColumn=articulos_ORDER, insertable=true, updatable=true, unique=false}
2026-02-10 09:34:46.309 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(revista), mappingColumn=element, insertable=true, updatable=true, unique=false}
2026-02-10 09:34:46.309 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(revista), mappingColumn=articulos_KEY, insertable=true, updatable=true, unique=false}
2026-02-10 09:34:46.309 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: JoinColumn{logicalColumnName='articulos_KEY', referencedColumn='null', mappedBy='null'}
2026-02-10 09:34:46.310 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='revista'}
2026-02-10 09:34:46.310 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='revista'}
2026-02-10 09:34:46.310 [main] DEBUG org.hibernate.cfg.annotations.CollectionBinder - Collection role: modelos.Revista.articulos
2026-02-10 09:34:46.310 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property articulos
2026-02-10 09:34:46.310 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(revista), mappingColumn=fecha, insertable=true, updatable=true, unique=false}
2026-02-10 09:34:46.311 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property fecha with lazy=false
2026-02-10 09:34:46.311 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [modelos.Revista:fecha]
2026-02-10 09:34:46.311 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for fecha
2026-02-10 09:34:46.311 [main] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: revista.fecha
2026-02-10 09:34:46.311 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property fecha
2026-02-10 09:34:46.312 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(revista), mappingColumn=nombre, insertable=true, updatable=true, unique=false}
2026-02-10 09:34:46.312 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property nombre with lazy=false
2026-02-10 09:34:46.312 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [modelos.Revista:nombre]
2026-02-10 09:34:46.312 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for nombre
2026-02-10 09:34:46.312 [main] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: revista.nombre
2026-02-10 09:34:46.312 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property nombre
2026-02-10 09:34:46.312 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(revista), mappingColumn=numeroRevista, insertable=true, updatable=true, unique=false}
2026-02-10 09:34:46.312 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property numeroRevista with lazy=false
2026-02-10 09:34:46.313 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [modelos.Revista:numeroRevista]
2026-02-10 09:34:46.313 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for numeroRevista
2026-02-10 09:34:46.313 [main] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: revista.numeroRevista
2026-02-10 09:34:46.313 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property numeroRevista
2026-02-10 09:34:46.313 [main] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(revista), mappingColumn=unidadesImpresas, insertable=true, updatable=true, unique=false}
2026-02-10 09:34:46.313 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property unidadesImpresas with lazy=false
2026-02-10 09:34:46.313 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [modelos.Revista:unidadesImpresas]
2026-02-10 09:34:46.313 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for unidadesImpresas
2026-02-10 09:34:46.313 [main] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: revista.unidadesImpresas
2026-02-10 09:34:46.313 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property unidadesImpresas
2026-02-10 09:34:46.316 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for idArticulo
2026-02-10 09:34:46.316 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for numPaginaFin
2026-02-10 09:34:46.316 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for numPaginaInicio
2026-02-10 09:34:46.316 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for titulo
2026-02-10 09:34:46.319 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for dni
2026-02-10 09:34:46.319 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for email
2026-02-10 09:34:46.320 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for nombre
2026-02-10 09:34:46.320 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for idRevista
2026-02-10 09:34:46.320 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for fecha
2026-02-10 09:34:46.320 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for nombre
2026-02-10 09:34:46.320 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for numeroRevista
2026-02-10 09:34:46.320 [main] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for unidadesImpresas
2026-02-10 09:34:46.326 [main] DEBUG org.hibernate.mapping.PrimaryKey - Forcing column [idarticulo] to be non-null as it is part of the primary key for table [articulo]
2026-02-10 09:34:46.326 [main] DEBUG org.hibernate.mapping.PrimaryKey - Forcing column [dni] to be non-null as it is part of the primary key for table [autor]
2026-02-10 09:34:46.326 [main] DEBUG org.hibernate.mapping.PrimaryKey - Forcing column [idrevista] to be non-null as it is part of the primary key for table [revista]
2026-02-10 09:34:46.326 [main] DEBUG org.hibernate.cfg.CollectionSecondPass - Second pass for collection: modelos.Articulo.autores
2026-02-10 09:34:46.326 [main] DEBUG org.hibernate.cfg.annotations.CollectionBinder - Binding a ManyToMany: modelos.Articulo.autores
2026-02-10 09:34:46.332 [main] DEBUG org.hibernate.cfg.CollectionSecondPass - Mapped collection key: articulos_idArticulo, element: autores_dni
2026-02-10 09:34:46.333 [main] DEBUG org.hibernate.cfg.CollectionSecondPass - Second pass for collection: modelos.Autor.articulos
2026-02-10 09:34:46.334 [main] DEBUG org.hibernate.cfg.annotations.CollectionBinder - Binding a ManyToMany: modelos.Autor.articulos
2026-02-10 09:34:46.334 [main] DEBUG org.hibernate.cfg.annotations.TableBinder - Retrieving property modelos.Articulo.autores
2026-02-10 09:34:46.335 [main] DEBUG org.hibernate.cfg.CollectionSecondPass - Mapped collection key: autores_dni, element: articulos_idArticulo
2026-02-10 09:34:46.335 [main] DEBUG org.hibernate.cfg.CollectionSecondPass - Second pass for collection: modelos.Revista.articulos
2026-02-10 09:34:46.335 [main] DEBUG org.hibernate.cfg.annotations.CollectionBinder - Binding a OneToMany: modelos.Revista.articulos through a foreign key
2026-02-10 09:34:46.335 [main] DEBUG org.hibernate.cfg.annotations.CollectionBinder - Mapping collection: modelos.Revista.articulos -> articulo
2026-02-10 09:34:46.336 [main] DEBUG org.hibernate.cfg.annotations.TableBinder - Retrieving property modelos.Articulo.revista
2026-02-10 09:34:46.336 [main] DEBUG org.hibernate.cfg.CollectionSecondPass - Mapped collection key: idRevista, one-to-many: modelos.Articulo
2026-02-10 09:34:46.336 [main] DEBUG org.hibernate.boot.internal.InFlightMetadataCollectorImpl - Resolving reference to class: modelos.Revista
2026-02-10 09:34:46.338 [main] DEBUG org.hibernate.boot.internal.InFlightMetadataCollectorImpl - Resolving reference to class: modelos.Autor
2026-02-10 09:34:46.338 [main] DEBUG org.hibernate.boot.internal.InFlightMetadataCollectorImpl - Resolving reference to class: modelos.Articulo
2026-02-10 09:34:46.347 [main] DEBUG org.hibernate.boot.internal.InFlightMetadataCollectorImpl - Resolving reference to class: modelos.Revista
2026-02-10 09:34:46.347 [main] DEBUG org.hibernate.boot.internal.InFlightMetadataCollectorImpl - Resolving reference to class: modelos.Autor
2026-02-10 09:34:46.347 [main] DEBUG org.hibernate.boot.internal.InFlightMetadataCollectorImpl - Resolving reference to class: modelos.Articulo
2026-02-10 09:34:46.371 [main] DEBUG org.hibernate.internal.SessionFactoryImpl - Building session factory
2026-02-10 09:34:46.410 [main] DEBUG org.hibernate.service.internal.SessionFactoryServiceRegistryImpl - EventListenerRegistry access via ServiceRegistry is deprecated.  Use `sessionFactory.getEventEngine().getListenerRegistry()` instead
2026-02-10 09:34:46.413 [main] DEBUG org.hibernate.internal.SessionFactoryImpl - Session factory constructed with filter configurations : {}
2026-02-10 09:34:46.413 [main] DEBUG org.hibernate.internal.SessionFactoryImpl - Instantiating session factory with properties: {hibernate.format_sql=true, java.specification.version=21, sun.cpu.isalist=amd64, sun.jnu.encoding=Cp1252, hibernate.dialect=org.hibernate.dialect.MySQLDialect, java.class.path=C:\Users\alumno\Desktop\segundoDAM\JAVA\simulacionHibernate\target\classes;C:\Users\alumno\.m2\repository\org\apache\logging\log4j\log4j-api\2.13.0\log4j-api-2.13.0.jar;C:\Users\alumno\.m2\repository\org\apache\logging\log4j\log4j-core\2.13.0\log4j-core-2.13.0.jar;C:\Users\alumno\.m2\repository\org\springframework\spring-orm\5.1.1.RELEASE\spring-orm-5.1.1.RELEASE.jar;C:\Users\alumno\.m2\repository\org\springframework\spring-beans\5.1.1.RELEASE\spring-beans-5.1.1.RELEASE.jar;C:\Users\alumno\.m2\repository\org\springframework\spring-core\5.1.1.RELEASE\spring-core-5.1.1.RELEASE.jar;C:\Users\alumno\.m2\repository\org\springframework\spring-jcl\5.1.1.RELEASE\spring-jcl-5.1.1.RELEASE.jar;C:\Users\alumno\.m2\repository\org\springframework\spring-jdbc\5.1.1.RELEASE\spring-jdbc-5.1.1.RELEASE.jar;C:\Users\alumno\.m2\repository\org\springframework\spring-tx\5.1.1.RELEASE\spring-tx-5.1.1.RELEASE.jar;C:\Users\alumno\.m2\repository\com\mysql\mysql-connector-j\8.0.31\mysql-connector-j-8.0.31.jar;C:\Users\alumno\.m2\repository\com\google\protobuf\protobuf-java\3.19.4\protobuf-java-3.19.4.jar;C:\Users\alumno\.m2\repository\org\hibernate\orm\hibernate-core\6.1.7.Final\hibernate-core-6.1.7.Final.jar;C:\Users\alumno\.m2\repository\jakarta\persistence\jakarta.persistence-api\3.0.0\jakarta.persistence-api-3.0.0.jar;C:\Users\alumno\.m2\repository\jakarta\transaction\jakarta.transaction-api\2.0.0\jakarta.transaction-api-2.0.0.jar;C:\Users\alumno\.m2\repository\org\jboss\logging\jboss-logging\3.4.3.Final\jboss-logging-3.4.3.Final.jar;C:\Users\alumno\.m2\repository\org\hibernate\common\hibernate-commons-annotations\6.0.6.Final\hibernate-commons-annotations-6.0.6.Final.jar;C:\Users\alumno\.m2\repository\org\jboss\jandex\2.4.2.Final\jandex-2.4.2.Final.jar;C:\Users\alumno\.m2\repository\com\fasterxml\classmate\1.5.1\classmate-1.5.1.jar;C:\Users\alumno\.m2\repository\net\bytebuddy\byte-buddy\1.12.18\byte-buddy-1.12.18.jar;C:\Users\alumno\.m2\repository\jakarta\xml\bind\jakarta.xml.bind-api\3.0.1\jakarta.xml.bind-api-3.0.1.jar;C:\Users\alumno\.m2\repository\com\sun\activation\jakarta.activation\2.0.1\jakarta.activation-2.0.1.jar;C:\Users\alumno\.m2\repository\org\glassfish\jaxb\jaxb-runtime\3.0.2\jaxb-runtime-3.0.2.jar;C:\Users\alumno\.m2\repository\org\glassfish\jaxb\jaxb-core\3.0.2\jaxb-core-3.0.2.jar;C:\Users\alumno\.m2\repository\org\glassfish\jaxb\txw2\3.0.2\txw2-3.0.2.jar;C:\Users\alumno\.m2\repository\com\sun\istack\istack-commons-runtime\4.0.1\istack-commons-runtime-4.0.1.jar;C:\Users\alumno\.m2\repository\jakarta\inject\jakarta.inject-api\2.0.0\jakarta.inject-api-2.0.0.jar;C:\Users\alumno\.m2\repository\org\antlr\antlr4-runtime\4.10.1\antlr4-runtime-4.10.1.jar, java.vm.vendor=Eclipse Adoptium, sun.arch.data.model=64, user.variant=, java.vendor.url=https://adoptium.net/, user.timezone=Europe/Madrid, org.apache.logging.log4j.assignedSequences=11511, java.vm.specification.version=21, os.name=Windows 11, sun.java.launcher=SUN_STANDARD, user.country=ES, sun.boot.library.path=C:\Users\alumno\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.8.v20250724-1412\jre\bin, sun.java.command=controladores.GestionaArticulos, jdk.debug=release, sun.cpu.endian=little, user.home=C:\Users\alumno, user.language=es, java.specification.vendor=Oracle Corporation, java.version.date=2025-07-15, java.home=C:\Users\alumno\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.8.v20250724-1412\jre, file.separator=\, java.vm.compressedOopsMode=Zero based, line.separator=
, java.vm.specification.vendor=Oracle Corporation, java.specification.name=Java Platform API Specification, hibernate.hbm2ddl.auto=create, user.script=, sun.management.compiler=HotSpot 64-Bit Tiered Compilers, java.runtime.version=21.0.8+9-LTS, user.name=alumno, stdout.encoding=UTF-8, path.separator=;, hibernate.connection.username=****, os.version=10.0, java.runtime.name=OpenJDK Runtime Environment, hibernate.connection.url=jdbc:mysql://localhost:3307/simulacionHibernate1?useSSL=false&serverTimezone=UTC&allowPublicKeyRetrieval=true, file.encoding=UTF-8, java.vm.name=OpenJDK 64-Bit Server VM, hibernate.show_sql=true, java.vendor.version=Temurin-21.0.8+9, hibernate.connection.driver_class=com.mysql.cj.jdbc.Driver, java.vendor.url.bug=https://github.com/adoptium/adoptium-support/issues, java.io.tmpdir=C:\Users\alumno\AppData\Local\Temp\, java.version=21.0.8, user.dir=C:\Users\alumno\Desktop\segundoDAM\JAVA\simulacionHibernate, os.arch=amd64, java.vm.specification.name=Java Virtual Machine Specification, hibernate.connection.password=****, sun.os.patch.level=, hibernate.boot.CfgXmlAccessService.key=org.hibernate.boot.cfgxml.spi.LoadedConfig@7235f92b, native.encoding=Cp1252, java.library.path=C:\Users\alumno\.p2\pool\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.8.v20250724-1412\jre\bin;C:\WINDOWS\Sun\Java\bin;C:\WINDOWS\system32;C:\WINDOWS;C:/Users/alumno/.p2/pool/plugins/org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.8.v20250724-1412/jre/bin/server;C:/Users/alumno/.p2/pool/plugins/org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_21.0.8.v20250724-1412/jre/bin;C:\Program Files\Common Files\Oracle\Java\javapath;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\System32\OpenSSH\;C:\Program Files\nodejs\;C:\Program Files\Docker\Docker\resources\bin;C:\Users\alumno\AppData\Roaming\npm;C:\Users\alumno\AppData\Local\Programs\Python\Python311\Scripts\;C:\Users\alumno\AppData\Local\Programs\Python\Python311\;C:\Users\alumno\AppData\Local\Programs\Python\Launcher\;C:\Users\alumno\AppData\Local\Microsoft\WindowsApps;C:\Users\alumno\AppData\Local\GitHubDesktop\bin;C:\Users\alumno\AppData\Local\Programs\Git\cmd;C:\Users\alumno\AppData\Local\Programs\Microsoft VS Code\bin;;C:\Users\alumno\eclipse\java-2025-09\eclipse;;., stderr.encoding=UTF-8, java.vendor=Eclipse Adoptium, java.vm.info=mixed mode, sharing, java.vm.version=21.0.8+9-LTS, hibernate.bytecode.use_reflection_optimizer=false, sun.io.unicode.encoding=UnicodeLittle, java.class.version=65.0}
2026-02-10 09:34:46.415 [main] DEBUG org.hibernate.internal.SessionFactoryImpl - Instantiated session factory
2026-02-10 09:34:46.425 [main] DEBUG org.hibernate.orm.query.plan.cache - Starting QueryPlanCache(2048)
2026-02-10 09:34:46.474 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(max)] under max; prior registration was null
2026-02-10 09:34:46.474 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(min)] under min; prior registration was null
2026-02-10 09:34:46.476 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(sum)] under sum; prior registration was null
2026-02-10 09:34:46.476 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(avg)] under avg; prior registration was null
2026-02-10 09:34:46.477 [main] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.dialect.function.CountFunction@1d0cac30] under count; prior registration was null
